acc, loss, temp
0.05766347595433053, 2.3132099573614067, 4.674033880233765 
0.11071387383231461, 2.347091793574005, 13.192570209503174 
0.1042555645254296, 2.4041135454464997, 3.584540605545044 
0.11227078768308153, 2.4508903739798784, 3.5248308181762695 
0.19069311498097105, 2.3542213642328584, 3.5003302097320557 
0.32066658978203205, 2.156770343871291, 3.4674181938171387 
0.11601891362011302, 2.554832274700633, 3.6721608638763428 
0.4077961019490255, 1.9702180666731788, 3.5691630840301514 
0.5149348402721716, 1.82979574298201, 3.452300786972046 
0.4953869219236536, 1.7024910436666743, 3.5703542232513428 
0.5813631645715603, 1.5576763248712218, 3.5412232875823975 
0.5271594971744897, 1.5824902585498473, 3.4813168048858643 
0.5149925037481259, 1.427446712555238, 3.596790313720703 
0.5447468573405605, 1.3245914813041362, 3.5900325775146484 
0.5559335716757006, 1.3029513526606578, 3.524928092956543 
0.5060546649752047, 1.444662985141536, 3.659402370452881 
0.5925498789067005, 1.0818318508419975, 3.4989707469940186 
0.657017645023642, 0.9949789521962451, 3.638676643371582 
0.6897128358897474, 0.9024255150406626, 3.579446792602539 
0.6699919271133664, 0.8941723771021349, 3.531048536300659 
0.7557951793334102, 0.7869015505773297, 3.523251533508301 
0.7089147733825395, 0.9066618323266773, 3.5439040660858154 
0.7342290393264906, 0.8240862321123053, 3.4690215587615967 
0.7563718140929535, 0.7369466890072958, 3.6570188999176025 
0.7558528428093646, 0.7049876422823567, 3.567897081375122 
0.7842809364548495, 0.6710333961786495, 3.4166243076324463 
0.7833583208395802, 0.6324520657622713, 3.5707523822784424 
0.7696344135624495, 0.6326702495851636, 3.527141571044922 
0.7861261676853881, 0.6027674934428429, 3.4908289909362793 
0.7551032176219582, 0.6600947266241222, 3.4901621341705322 
0.7683081536155, 0.6228301842589685, 3.534895420074463 
0.7425325798639142, 0.6967239602078685, 3.4879252910614014 
0.7687694614231346, 0.647768298646315, 3.6151556968688965 
0.7536039672471456, 0.6913659672325921, 3.54118013381958 
0.7655979702456464, 0.7039663613064355, 3.5845119953155518 
0.7571214392803598, 0.6691241219457783, 3.600106954574585 
