acc, loss, weigths_clients, entropy, temp
0.05496949307179107, 2.312708616714947, 1, 0, 6.0878167152404785 
0.3236585504932429, 1.6875383059509457, 1, 0, 14.876150608062744 
0.5109767919256429, 1.2421784778850076, 1, 0, 4.924986124038696 
0.6082568284199121, 1.0235453526847549, 1, 0, 4.932263135910034 
0.6899127558875521, 0.8402766741691278, 1, 0, 4.891333818435669 
0.7371842390374637, 0.72349035577193, 1, 0, 4.920893907546997 
0.7757883332382962, 0.6257673066767531, 1, 0, 4.877376317977905 
0.785881279580316, 0.6002098000527388, 1, 0, 4.969359397888184 
0.7991674744825227, 0.5730827368821815, 1, 0, 4.915332794189453 
0.8073786850658607, 0.5527891407871212, 1, 0, 4.942773818969727 
0.8173005645207276, 0.5253566344402391, 1, 0, 4.874277830123901 
0.8277356446370531, 0.50417781803264, 1, 0, 4.925756216049194 
0.8301305810571934, 0.4943154987987136, 1, 0, 4.9515700340271 
0.8507726521069738, 0.44330092545579025, 1, 0, 5.024001359939575 
0.8632035125734162, 0.40813311424917487, 1, 0, 4.90205454826355 
0.8631464902776986, 0.40543463994752205, 1, 0, 4.9011571407318115 
0.8677082739351086, 0.39456984097347053, 1, 0, 4.902156591415405 
0.8709015224952956, 0.3849521883984818, 1, 0, 4.797208547592163 
0.875577350744141, 0.3710259010055368, 1, 0, 4.906476736068726 
0.8795118891486571, 0.364921549910887, 1, 0, 5.084758281707764 
0.8812795803159035, 0.35811616143569797, 1, 0, 4.829423189163208 
0.8833894052574557, 0.3528215409605149, 1, 0, 4.866428852081299 
0.8849860295375492, 0.3470381290862426, 1, 0, 5.011478662490845 
0.8863545646347722, 0.3383369737144311, 1, 0, 4.88336443901062 
0.8880082112105834, 0.3348828269438264, 1, 0, 4.9480531215667725 
0.8888635456463477, 0.33225953029080296, 1, 0, 5.047133922576904 
0.8904031476307236, 0.32766214212409833, 1, 0, 4.921521902084351 
0.8912014597707704, 0.3233480737629452, 1, 0, 4.824214458465576 
0.8915435935450762, 0.3194883513155112, 1, 0, 4.8840930461883545 
0.8922848833894053, 0.3128284459935435, 1, 0, 4.839996337890625 
0.8934823515994754, 0.310190600089319, 1, 0, 4.931924819946289 
0.20670582197639276, 2.2930271752907547, 1, 0, 4.900421142578125 
0.40115185037349604, 1.7373872365991905, 1, 0, 14.273706674575806 
0.5657181958145635, 1.2618344525856098, 1, 0, 4.984561443328857 
0.707589667560016, 0.9112117303533418, 1, 0, 4.853021860122681 
0.737583395107487, 0.7950178810022024, 1, 0, 4.862068176269531 
0.7946627131208303, 0.6323951318913954, 1, 0, 4.9760284423828125 
0.8187261219136682, 0.5622739663098058, 1, 0, 4.957472562789917 
0.8260819980612419, 0.5314791903225394, 1, 0, 4.884064435958862 
0.8421622854536124, 0.49014052114998324, 1, 0, 4.971613168716431 
0.8538518560757256, 0.4647213860622268, 1, 0, 4.889725923538208 
0.860637509266123, 0.4506653983416459, 1, 0, 4.897069215774536 
