acc,loss
0.05917564563023773, 2.3126670848116757
0.10193261501624765, 2.5626432264242656
0.17593067670030216, 2.5348543205026797
0.10193261501624765, 3.4812714652969805
0.1975942078558805, 2.329523521878107
0.2688558234992304, 2.1743038065011793
0.19867738441365942, 2.418625739581392
0.2934268285730574, 2.3102427423687155
0.2825950629952682, 1.9197410552783734
0.24491192064306483, 1.9956611438552592
0.2558006955133687, 2.2459091208553232
0.2231343709024571, 2.3194361664592686
0.5374266005358873, 1.5599314300592009
0.5520779887121601, 1.376942121970555
0.49695000285046464, 1.6701357058611248
0.6292685707770367, 1.2561560307626007
0.6055527050909298, 1.1509580437400897
0.5343480987400946, 1.2224251290292136
0.5568097599908786, 1.187318670656228
0.5181004503734109, 1.3054876305536365
0.665355452938829, 0.9900786304141341
0.6477965908443076, 0.9661876893957706
0.6652984436463143, 0.9683822981262193
0.7064021435493986, 0.8094305337181511
0.7175189555897611, 0.8287094556884806
0.7379282823100165, 0.7392266644756945
0.7028675674134884, 0.9203239874682665
0.6766432928567356, 0.9757154354631017
0.7240750242289493, 0.8260024930902264
0.6901544951827148, 0.8796613225231346
0.7248161450316402, 0.7406586829307488
0.06538965851433784, 2.3064103767101245
0.10141953138361554, 2.4130940884895464
0.1686904965509378, 2.497528894176084
0.08847842198278319, 2.9460155640061445
0.15227182030671, 2.5625316911955265
0.22872128156889573, 2.5785913311269844
0.0887634684453566, 2.826892781382402
0.14189612906903826, 2.697899495907713
0.18419702411493075, 2.3905589665673115
0.2648081637306881, 2.1031256417881763
0.34861182372726757, 2.076575271099869
0.5854284248332479, 1.4141988490017952
0.41861923493529446, 1.6048614445645222
0.38122113904566446, 1.7557589334439516
0.5228322216521293, 1.393885623908344
0.4196454022005587, 1.4767675580085182
0.5543583604127473, 1.3463854161421145
0.46377059460692094, 1.5279452759255276
0.5916424377173479, 1.2089482708400376
0.6304657659198449, 1.0899458859943603
0.6327461376204321, 1.0463741584436832
0.576306938030899, 1.148829266807057
0.5371985633658286, 1.334893144605442
0.5354882845903882, 1.2787228112364954
0.5398780001140185, 1.1256219422255467
0.7543469585542444, 0.80014175792828
0.718431104269996, 0.8179074698296829
0.7491591129354085, 0.787244733201924
0.7342226782965623, 0.7438901763173996
0.7986431788381506, 0.64381652684399
0.7261843680519925, 0.7155870518426958
0.13955874807593638, 2.2978147530889976
0.12633259221253065, 2.384200463808725
0.1281568895730004, 2.3908017938783126
0.09953822473063109, 2.820704277031752
0.182543754632005, 3.00511215810632
0.10307280086654125, 2.6155448646034416
0.25243714725500255, 2.088671676229327
0.2124166239096973, 2.2102926742075866
0.1737643235847443, 2.4873571795432334
0.344792201128784, 2.1518458444428394
0.39923607548030327, 1.865806079366419
0.49284533378940765, 1.7764275732094434
0.18670543298557665, 1.870577895471911
0.4684453565931247, 1.5071985048531844
0.5058434524827546, 1.46271642536606
0.577732170343766, 1.3450824411506155
0.6374208996066358, 1.131678846735734
0.7202554016304658, 1.0746789441665945
0.5432415483723847, 1.30641118259766
0.6634741462858446, 0.951483972633906
0.6829713243258652, 0.9242584696016306
0.6742489025711191, 1.035814956396844
0.7164927883244969, 0.8455055708833653
0.7266404423921099, 0.8563421577317503
0.6973376660395645, 0.9753896376346647
0.7516105125135397, 0.8572908156095865
0.5841742203979249, 1.0641771746147943
0.7406647283507212, 0.7435405384897628
0.7959637420899607, 0.6377264173436336
0.6467704235790434, 0.9493951755278034
0.6858787982441138, 0.8097461521520349
0.14508864944986033, 2.299637241145574
0.08904851490792999, 2.38220616705202
0.10307280086654125, 2.5813840067910903
0.10307280086654125, 2.4838425622051408
0.08847842198278319, 3.335274563152547
0.2353913687931133, 2.891536825685829
0.3224445584630295, 2.1159349198943027
0.19879140299868878, 2.216792868343326
0.4629724645117154, 1.7109401850135353
0.32250156775554417, 1.7742120099772825
0.33863519753719856, 1.8733163302067102
0.5518499515421014, 1.5080764918534981
0.5018528020067271, 1.4416575501307156
0.4865743116127929, 1.6912733402746365
0.537141554073314, 1.3262230316493593
0.48275468901430935, 1.3210987826687304
0.5034490621971381, 1.3730624744359892
0.6157003591585428, 1.0750575441311216
0.5096630750812382, 1.217546093016319
0.6126788666552648, 0.9920142695379455
0.560629382589362, 1.2069732538763014
0.746023601847101, 0.800131680132667
0.7495011686904965, 0.7978543354030566
0.7221367082834502, 0.8040186660730932
0.6935180434410809, 0.8837597814088267
0.706858217889516, 0.8701027047900697
0.7221937175759648, 0.7602885565077497
0.7528647169488627, 0.7514019514683906
0.7724759135739125, 0.6390913995943316
0.8395758508636908, 0.5233818989045688
0.7577675161051252, 0.6429140209663028
0.060600877943104724, 2.309761494117665
0.11755316116526994, 2.3691307764857386
0.10472607034946696, 2.5130329516356613
0.156547517245311, 2.4213500126369265
0.17114189612906905, 2.416526794044395
0.18356992189726926, 2.4208023649661308
0.19462972464511716, 2.4828751949721846
0.09748589020010262, 2.462776366916732
0.3845276780115159, 1.9027492392422578
0.34604640556410693, 1.9355369419952673
0.6385040761644148, 1.6009262280407395
0.33926229975486005, 1.9151386121691807
0.5040761644147996, 1.5869105887437063
0.4048799954392566, 1.6580991285840747
0.5580639644262014, 1.3200029898996497
0.5081808334758565, 1.5444566127941632
0.5314976341143607, 1.304726356282381
0.5861695456359387, 1.089932231608487
0.6095433555669574, 1.0860572309332157
0.5842312296904395, 1.1768131657922614
0.7033236417536058, 0.9159485269949593
0.601961119662505, 1.0633673238095283
0.6727096516732227, 0.9608140150535818
0.7111909241206317, 0.9711977359549925
0.6167835357163217, 1.1136020286642236
0.5958611253634343, 1.2020833667586621
0.6047545749957243, 1.2314507864155941
0.5984835528191095, 1.1963452524152307
0.696881591699447, 0.8310333896569289
0.6355395929536515, 0.9964863852436263
0.7769226383900576, 0.6833386191803499
0.06630180719457271, 2.3062928673491636
0.16886152442848185, 2.4536615197572
0.10141953138361554, 2.929903240024826
0.10141953138361554, 2.9650702327117826
0.09742888090758793, 2.9513317916749053
0.20574653668547974, 3.3813972632744638
0.27581095718602133, 2.5137307239696027
0.17416338863234707, 2.275985998274132
0.17849609486346274, 2.4268011125328677
