acuracia,loss,frr,fpr, removed, n_clf, tp_removed
0.05707762557077625, 2.3126391932232195
0.12939497716894977, 2.2626227465360405, 0.9018210690683852, 0.4520174066037753, 0,0, 0
0.2100456621004566, 2.1802634849361904, 0.8181138203124049, 0.3519181387807411, 0,0, 0
0.321175799086758, 2.023382804365871, 0.725080795209013, 0.2812075231500917, 0,0, 0
0.43818493150684934, 1.8194116942635545, 0.6104654626425534, 0.20457966428432717, 0,0, 0
0.5019406392694064, 1.603198015286702, 0.5474823908386217, 0.16644633761718994, 0,0, 0
0.5666666666666667, 1.3979728623833423, 0.47018299916691914, 0.1389322362795093, 0,0, 0
0.6094748858447488, 1.2302160364528905, 0.4275124851447714, 0.12344997065791306, 0,0, 0
0.6587899543378996, 1.0820084016383136, 0.3717306270872712, 0.1133848434845962, 0,0, 0
0.6892123287671232, 0.9783133868293913, 0.33828097224610987, 0.10706067694357767, 0,0, 0
0.7096461187214612, 0.8917680810167364, 0.3160531773870458, 0.1013428883927121, 0,0, 0
0.7359589041095891, 0.81337477728346, 0.2846787526447328, 0.09498521156100899, 0,0, 0
0.7498287671232877, 0.753571778569226, 0.2708422959449384, 0.09310117777831964, 0,0, 0
0.7570776255707763, 0.7174762467646941, 0.2651854809787429, 0.0926456374505123, 0,0, 0
0.7664383561643836, 0.6809263343637337, 0.25210329627155736, 0.08900737373922304, 0,0, 0
0.7828767123287671, 0.6336365028240369, 0.23430614060153604, 0.08562208242234971, 0,0, 0
0.7953196347031963, 0.6028114316213959, 0.21685796949614186, 0.08379327427079612, 0,0, 0
0.8077054794520548, 0.5736208387972686, 0.20110234371928695, 0.07914597878105059, 0,0, 0
0.8134703196347032, 0.5519058789480605, 0.19200450418764625, 0.07620239561196633, 0,0, 0
0.8198630136986301, 0.533312978291008, 0.18553457757507671, 0.07506539330387503, 0,0, 0
0.8191780821917808, 0.5225181104449212, 0.18658449820480028, 0.07534964735086226, 0,0, 0
0.8351598173515982, 0.4961264502929819, 0.16984812491504556, 0.07139624784181192, 0,0, 0
0.8328767123287671, 0.4871648203632337, 0.17176894532422324, 0.07247194153520396, 0,0, 0
0.838013698630137, 0.4700260396282131, 0.16584993677824045, 0.0710950529288772, 0,0, 0
0.8448630136986301, 0.4544649347158459, 0.15978379187864777, 0.06980359799777663, 0,0, 0
0.8537100456621004, 0.43806573948945177, 0.15104138629805916, 0.06772921730261204, 0,0, 0
0.8547945205479452, 0.4285983732655792, 0.15048975889819047, 0.06765917629072227, 0,0, 0
0.8551940639269406, 0.4263446867284639, 0.14965728518171728, 0.06662565603538542, 0,0, 0
0.8627283105022832, 0.41180047391298263, 0.14291207343373105, 0.06517766951386691, 0,0, 0
0.8659817351598174, 0.39772339965247117, 0.1378802517792213, 0.06438524019142386, 0,0, 0
0.8646689497716895, 0.3913517642393336, 0.13829404150852156, 0.06478929966112817, 0,0, 0
0.1226027397260274, 2.304805270715119, 0.8832296697062028, 0.25170690046280547, 0,0, 0
0.10633561643835616, 2.2801105734113962, 0.8752614844717971, 0.5007932445760411, 0,0, 0
0.4345890410958904, 2.192994651341275, 0.6018817938625923, 0.15601343873747994, 0,0, 0
0.45331050228310504, 2.051209529121853, 0.5867548014936914, 0.15377767464205688, 0,0, 0
0.4728310502283105, 1.8635717132405194, 0.5666792490251144, 0.14819632987153997, 0,0, 0
0.496175799086758, 1.6600997401052686, 0.5457920213945875, 0.14445701868812147, 0,0, 0
0.5220890410958904, 1.4630630504561069, 0.521316440049656, 0.1363531889147019, 0,0, 0
0.5403538812785388, 1.3191578750860065, 0.5030340869601104, 0.13458136259201534, 0,0, 0
0.5713470319634704, 1.1860415871610193, 0.47068803012605687, 0.12703835898313615, 0,0, 0
0.6287671232876713, 1.0588162094807534, 0.4117503088340703, 0.11535308833299339, 0,0, 0
0.6662671232876712, 0.9628333279904463, 0.3706871568804058, 0.10822855175148613, 0,0, 0
0.6932648401826484, 0.8860882002025201, 0.338486904553209, 0.10187093907720372, 0,0, 0
0.7337899543378995, 0.8007490948533648, 0.2950208581442486, 0.09366300482250751, 0,0, 0
0.7299086757990868, 0.7707259925168973, 0.30202811396423257, 0.09590965333734015, 0,0, 0
0.7636415525114155, 0.7050349204595037, 0.26329073513331863, 0.08742016223030495, 0,0, 0
0.7809360730593607, 0.6601410722900628, 0.24489504968841547, 0.0844245989424654, 0,0, 0
0.7949771689497717, 0.6256244382872852, 0.2291009619012942, 0.08134298673724866, 0,0, 0
0.8097031963470319, 0.588495733963802, 0.20804223729689716, 0.07846995292870117, 0,0, 0
0.8010273972602739, 0.5844990056644133, 0.22121092281802185, 0.07974686810584179, 0,0, 0
0.8227168949771689, 0.5452199710970776, 0.1934088638482094, 0.07456691699599843, 0,0, 0
0.8299086757990868, 0.5252980522018699, 0.18600797704572464, 0.07381387171207408, 0,0, 0
0.8425228310502283, 0.5016256565437014, 0.17210734357233806, 0.07148688747963071, 0,0, 0
0.8446917808219178, 0.48750633647864455, 0.1687445943317227, 0.07003166459088189, 0,0, 0
0.8405251141552511, 0.4864406556141476, 0.17701547906552378, 0.07075314400226938, 0,0, 0
0.8503995433789955, 0.46446596718032856, 0.16414274385843425, 0.06857339529431808, 0,0, 0
0.8481164383561643, 0.4604123696841752, 0.16320997901333584, 0.06718471687533367, 0,0, 0
0.8541666666666666, 0.44742346284301054, 0.15705048723739545, 0.0667734744130807, 0,0, 0
