acc,loss
0.05917564563023773, 2.3126670848116757
0.1967390684681603, 2.3124859969034883
0.17285217490450944, 2.4032693491894155
0.22872128156889573, 2.2712429621088224
0.13123539136879311, 2.37639538802683
0.366341713699333, 2.185310215782428
0.4085285901601961, 2.0649885642956654
0.36953423408015507, 1.8761812602692975
0.40220055869106663, 1.7308565909159213
0.49204720369420213, 1.6127714820711265
0.4555042471922923, 1.5702393425588121
0.5427854740322673, 1.4450903826001305
0.5845732854455277, 1.3708082416667369
0.560629382589362, 1.250776437641518
0.613534006042985, 1.1959772651257798
0.6471694886266461, 1.0639620073481648
0.6676358246394162, 1.026429483685975
0.6296676358246395, 1.0429387078038306
0.6953423408015507, 0.9239299387531722
0.714155407331395, 0.8435731532071118
0.7754974060771905, 0.7720824734781625
0.7311441765007696, 0.8383581393453969
0.7382133287725899, 0.8156895294899255
0.68120403625791, 0.8923449756862714
0.7177469927598199, 0.798790884579546
0.7370731429222963, 0.7395338566509844
0.7493871501054672, 0.7746712101426849
0.7747562852744997, 0.736741568303136
0.7700245139957813, 0.7262041514373805
0.7509834102958782, 0.7083712856464403
0.7443703323641754, 0.6629753821534456
0.06538965851433784, 2.3064103767101245
0.10198962430876232, 2.419191255046558
0.11099709252608175, 2.5225948105166096
0.20568952739296506, 2.479603390833776
0.16259050225186705, 2.376179812415584
0.28795393649164813, 2.189150223604704
0.22359044524257454, 2.0922393336826306
0.3884613191950288, 1.8539054726361541
0.339091271877316, 1.8081266102496416
0.3051707428310815, 1.8512863868746254
0.4310472607034947, 1.613292260953646
0.38829029131748477, 1.8364046878421607
0.48714440453793967, 1.4512715977245474
0.47591357391254774, 1.5758820708182166
0.5188985804686164, 1.392740485964002
0.5819508579898524, 1.299251695491219
0.6456302377287498, 1.1079918231363657
0.6993329912775782, 0.9449018616889646
0.665013397183741, 0.9664614472025979
0.66963114987743, 0.935645931142443
0.6851946867339377, 0.8697329291673915
0.7170058719571291, 0.8352177349919575
0.7045208368964141, 0.8549766978198873
0.7314862322558577, 0.7773098691826461
0.7265834330995953, 0.7752914628820984
0.7773217034376604, 0.6884864693464984
0.7408927655207799, 0.7105387270943172
0.7549740607719059, 0.7091099871460682
0.7504703266632461, 0.692690863701915
0.7573684510575224, 0.6915234186962154
0.6886152442848185, 0.8218932144264216
0.13955874807593638, 2.2978147530889976
0.08847842198278319, 2.3806666778652734
0.20774186192349353, 2.415159943512678
0.21697736731087167, 2.27179755348607
0.2702240465195827, 2.19150655826406
0.23978108431674364, 2.202922316397223
0.4082435436976227, 1.9519305007343721
0.412462231343709, 1.8093168965074182
0.4060201812895502, 1.7806647617276168
0.4896528134085856, 1.6058618607472064
0.4980901887007582, 1.5583568391339528
0.5105182144689584, 1.5934624219653455
0.6239667065731714, 1.2126227258721594
0.6619348953879483, 1.1331486776649997
0.662333960435551, 1.0632969472641012
0.600364859472094, 1.1887404554097305
0.6560629382589362, 0.9876805532441782
0.6848526309788495, 0.8957724449843089
0.7244740892765521, 0.8298019253108124
0.6886722535773331, 0.8554776460343705
0.6886722535773331, 0.8317406298755449
