acc,loss
0.05702054794520548, 2.3125686716248395
0.10028538812785388, 2.389073762603412
0.11426940639269406, 2.371348658630804
0.22345890410958905, 2.119381572600528
0.4926369863013699, 1.7444433687371736
0.301027397260274, 1.9521403509294857
0.5666666666666667, 1.3521982587240693
0.5102168949771689, 1.428334792334284
0.632134703196347, 1.1819856314631791
0.6142123287671233, 1.4094860521031067
0.6358447488584474, 1.0560991251591598
0.6382420091324201, 1.0905609923709223
0.679851598173516, 0.8903498118103284
0.6592465753424658, 1.0597756504686264
0.7061073059360731, 0.8671803117000925
0.7138127853881279, 0.8146999741622403
0.7363013698630136, 0.7974427794117002
0.7575913242009132, 0.7975775771752959
0.7549657534246575, 0.6544874319645799
0.7230022831050228, 0.7218084455482736
0.7304223744292238, 0.7082862588329166
0.7449771689497717, 0.746038947476687
0.7852739726027397, 0.5598245539144376
0.8039954337899543, 0.5180955437542571
0.7880707762557078, 0.548963596909036
0.8159817351598173, 0.495862599304183
0.8771118721461187, 0.39932351877394445
0.7768835616438357, 0.5777121609501203
0.8166666666666667, 0.47873726926048166
0.7953196347031963, 0.5619971656793095
0.8072488584474886, 0.5083855494032211
0.18139269406392694, 2.298098646663415
0.15222602739726027, 2.4997597625094023
0.20759132420091325, 2.4118835944083346
0.2795662100456621, 2.1442716597860385
0.3750570776255708, 2.08187717226709
0.4031963470319635, 1.7880137500183437
0.470662100456621, 1.493166788978927
0.5338470319634703, 1.2838506766303996
0.5446917808219178, 1.2724025700067327
0.5443493150684932, 1.3674731009788126
0.6569063926940639, 0.9402612303586885
0.6597602739726027, 1.008950847975844
0.6824200913242009, 0.9171357574497576
0.7045662100456621, 0.8420125668405614
0.7537671232876713, 0.7494394587508687
0.7150684931506849, 0.7667679044538909
0.7325342465753425, 0.707448237058006
0.7209474885844749, 0.756618775247281
0.7833904109589042, 0.6279148160822078
0.7934931506849315, 0.5565424175734403
0.8137557077625571, 0.5154909504881303
0.7459474885844749, 0.6984470376065985
0.8474885844748858, 0.46650279234794567
0.7718607305936073, 0.6091814035424341
0.7628995433789955, 0.6427940581772786
0.7996575342465754, 0.5345834010339678
0.7878424657534246, 0.5566567848248897
0.791837899543379, 0.5354175508160652
0.8299657534246575, 0.44208303349850103
0.8515410958904109, 0.42624409120894646
0.7859018264840183, 0.6111855686715413
0.10319634703196347, 2.3038425373903277
0.20582191780821918, 2.3544045965804807
0.22054794520547946, 2.330099311553136
0.3015981735159817, 2.3415794105512897
0.41621004566210046, 1.7494876657599785
0.45616438356164385, 1.6097998273106802
0.5524543378995433, 1.5706441930122959
0.6374429223744292, 1.320207732626926
0.5674086757990867, 1.391162116032744
0.7195205479452055, 0.9411053563964483
0.6746575342465754, 1.0214293772272
0.7182648401826484, 0.8983912231535387
0.7038812785388128, 0.9050217409410327
0.7636415525114155, 0.6531021427436251
0.6814497716894977, 0.8397644534370124
0.7317922374429223, 0.8137988006921805
0.7278538812785388, 0.7899523277479619
0.7511986301369863, 0.7697826743603343
0.7486301369863013, 0.6428460928523745
0.7560502283105023, 0.6786045009508489
0.7894406392694064, 0.5493984119282931
0.8118150684931507, 0.5457080446194734
0.8749429223744293, 0.40911325485877703
0.7913812785388128, 0.5849348528092133
0.7904109589041096, 0.5558064126520658
0.8033675799086758, 0.5098017115898654
0.7714611872146119, 0.6294293326510143
0.7819063926940639, 0.630777765337305
0.7875570776255708, 0.5647981767436585
0.8067922374429224, 0.5498695381833091
0.8190639269406392, 0.47199456356485425
0.08812785388127854, 2.3046730878616
0.1865296803652968, 2.3589856413978896
0.2281392694063927, 2.3073950045575224
0.34343607305936075, 2.033799758035501
0.4999429223744292, 1.8743170097379005
0.5417237442922375, 1.752002567412249
0.3124429223744292, 1.7788051008589132
0.5454908675799087, 1.3618820482668157
0.6420091324200913, 1.1246085169911955
0.5966324200913242, 1.2380470438727718
0.6583904109589042, 1.041707540949975
0.6968036529680365, 0.9599733020847159
0.7606164383561644, 0.7131515052757877
0.7430936073059361, 0.8185543547353064
0.7259703196347032, 0.7152934746752931
0.7053082191780822, 0.883404461145212
0.7687214611872146, 0.7192422373815416
0.7434931506849315, 0.7208443079222204
0.7589611872146119, 0.665341552980722
0.7438356164383562, 0.697661600430769
0.795148401826484, 0.5437855531221218
0.772716894977169, 0.6258585485556644
0.8334474885844749, 0.4694401273144848
0.7745433789954338, 0.638890722121198
0.759417808219178, 0.7028534371299943
0.8304794520547946, 0.5042849785335319
0.789269406392694, 0.5405208181008567
0.808675799086758, 0.572745214005063
0.8375, 0.4217104745900332
0.7944634703196347, 0.5764554228558454
0.7856735159817352, 0.5914050275787025
0.13059360730593608, 2.300338757759214
0.09823059360730593, 2.3617715875505487
0.17357305936073059, 2.4309726693249587
0.29948630136986304, 2.011607133422566
0.3410388127853881, 1.8713608484196078
0.4232305936073059, 1.6650712683063804
