acuracia,loss,frr,fpr
0.010388226676433375, 4.606346116526717
0.011253912232802823, 4.608851809075203, 0.9887135658260795, 0.13018463251765566
0.01191982419924086, 4.6901552587134345, 0.9879323900332934, 0.1299677653139669
0.012119597789172272, 4.625906658178958, 0.9874053872514468, 0.13875607779554383
0.013384830525404541, 4.621922348821625, 0.9856815519293853, 0.12772914939938548
0.008989811546913497, 4.642833528533283, 0.9909117327543915, 0.14750395207587025
0.012718918558966504, 4.705054054963904, 0.9873880684617324, 0.13606695657871615
0.010388226676433375, 4.617681674032624, 0.9891961300029523, 0.1461698924275215
0.011853233002597057, 4.636275366221556, 0.9886197822018548, 0.14389180650757832
0.014450289671705401, 4.662578906042563, 0.986283522445945, 0.13288959175242293
0.015782113604581476, 4.732436439268136, 0.9845137522871884, 0.13217251481713332
0.010920956249583806, 4.636995471332746, 0.9892857095814159, 0.1466151432480058
0.01911167343677166, 4.665757286951086, 0.9803142324248256, 0.11399181385245206
0.019577811813278286, 4.631612405594715, 0.9803699121907582, 0.10766249732076066
0.019511220616634482, 4.647364547076902, 0.9804720746930817, 0.12067143756075796
0.019444629419990676, 4.59809210759755, 0.9808372772485822, 0.11384262240538709
0.014516880868349204, 4.627518965669754, 0.9855966873397876, 0.12147278140475289
0.017979623093826995, 4.573004304755422, 0.9828535979780928, 0.11300404202557082
0.010920956249583806, 4.636985604070971, 0.9893526338652799, 0.14622414899513217
0.017580075913964172, 4.637247579221744, 0.9829059550363779, 0.12201595934767051
0.017979623093826995, 4.56027639830661, 0.9821977016310777, 0.11254027843440964
0.013984151295198775, 4.588483559797137, 0.9861804541403052, 0.12998083183628298
0.02024372377971632, 4.570133707657821, 0.9795727731007731, 0.11747380197720776
0.015782113604581476, 4.57343480211842, 0.9845442756131817, 0.11697122295373268
0.015116201638143437, 4.588584596532682, 0.9846210200171231, 0.11166601822781687
0.009189585136844909, 4.567987795111707, 0.991109321570852, 0.1467937699630243
0.02257441566224945, 4.609775593176483, 0.9775183523694682, 0.09470800817669098
0.022507824465605647, 4.59514253304771, 0.978043421818058, 0.10059310345671083
0.022308050875674237, 4.597843641065333, 0.9777616985081983, 0.09630353910057822
0.016314843177731905, 4.571739838572152, 0.9839897071060314, 0.1175587401029012
0.009522541120063928, 4.570213940201217, 0.9903601001509031, 0.14536795756162568
0.017380302324032763, 4.608682212828319, 0.9827133013972679, 0.11196894956716097
0.015715522407937672, 4.6466455641699085, 0.9836283159044463, 0.12871045096750755
0.024239195578344544, 4.5727926836815875, 0.9761295293573409, 0.10277213110974877
0.017580075913964172, 4.640308192719821, 0.9821268402835471, 0.11902895995020017
0.0162482519810881, 4.608248540340143, 0.9835927086664374, 0.12814359807051162
0.023173736432043682, 4.584922201061738, 0.976607584234508, 0.11276329702209528
0.019977358993141108, 4.614823489180575, 0.9798930761755412, 0.11194074036093637
0.022108277285742824, 4.598360759278243, 0.9783611664686315, 0.09153178481428492
0.019378038223346872, 4.538704119724417, 0.9803406880457297, 0.11398050214808267
0.024239195578344544, 4.645165561669167, 0.9756967863563223, 0.10252328052725175
0.028234667376972764, 4.557962465835584, 0.9715746559399547, 0.09339622042842669
0.024305786774988347, 4.5300291493180795, 0.9763489892370117, 0.10216826566064967
0.023173736432043682, 4.562332796956804, 0.9775526689183195, 0.10821197603863977
0.02490510754478258, 4.5555673258722305, 0.9750345118095011, 0.09861054356222303
0.022174868482386628, 4.575909238018176, 0.9775617756871617, 0.10615939955357474
0.02170873010588, 4.554597178272014, 0.9785926056966417, 0.11093136796198175
0.024438969168275954, 4.5892775288162895, 0.9759838442988789, 0.11026598601770035
0.011054138642871412, 4.589836649295532, 0.9890415255996905, 0.12945676132152265
0.01604847839115669, 4.59932702973861, 0.9837236742795759, 0.11056198475230708
0.019777585403209695, 4.589258194049109, 0.9807193644121922, 0.11678868189194012
0.016714390357594727, 4.623095688810677, 0.9827334678052222, 0.11577010108305644
0.01584870480122528, 4.611621342828114, 0.9840388526147785, 0.11609332773104725
0.021575547712592395, 4.579862843041193, 0.979237116809276, 0.10400487924144264
0.022840780448824666, 4.601776143083117, 0.977424298715255, 0.11569486394137878
0.023573283611906505, 4.578405319108319, 0.9772225441722965, 0.11180162053645878
0.0199107677964973, 4.601657839441232, 0.980346356581949, 0.12090423460295296
0.020709862156222947, 4.554629597737229, 0.9801960380054038, 0.11799499462547645
0.01877871745355264, 4.561731855442372, 0.9816651738056654, 0.11662301298572791
0.023773057201837918, 4.526942719820694, 0.9768046558614992, 0.09833246062597904
0.024971698741426383, 4.522874990204659, 0.9748342480290282, 0.10208319864577577
0.019777585403209695, 4.526201946897165, 0.9797820908025257, 0.12224069278251216
0.021042818139441966, 4.592116966271056, 0.9789822875501979, 0.11286492078204283
0.023373510021975095, 4.51811475254307, 0.9767142329734765, 0.09999495458299862
0.02457215156156356, 4.558419657442584, 0.9758236935929916, 0.0995441882655826
0.022707598055537057, 4.508995389115948, 0.9775837971760685, 0.10483923948250276
0.01698075514416994, 4.536423149824603, 0.9832834583159393, 0.10910565977666689
0.022973962842112273, 4.563376301859241, 0.977561382679451, 0.09694437552503436
0.024305786774988347, 4.540161704242313, 0.9754601611633156, 0.09956068824784296
0.02224145967903043, 4.580874026182878, 0.9782654836677946, 0.09897578867290757
0.023639874808550308, 4.531726939244603, 0.9763696771356437, 0.10164562475393975
0.02024372377971632, 4.553922724261808, 0.9799435954317197, 0.11950145272409177
