acuracia,loss,frr,fpr
0.05702054794520548, 2.3126389158915166
0.20348173515981735, 2.4211467632351944, 0.8528948236960158, 0.3090346942366743
0.2574771689497717, 2.3450819943797643, 0.7903088399420777, 0.3242112166258767
0.4026255707762557, 2.02414834575566, 0.6237622651017344, 0.23826646601911217
0.271175799086758, 1.982377884480847, 0.7770699438693677, 0.2899052232773911
0.44868721461187216, 1.7044817048154737, 0.5911543458679468, 0.17279270544494743
0.5783675799086758, 1.2822864721201734, 0.46327781436299886, 0.1423759667969143
0.5661529680365297, 1.3714109708561422, 0.49679604002101946, 0.1458314175597266
0.7357876712328767, 0.9413186386389207, 0.27123672088134204, 0.09200851111023674
0.7466324200913242, 0.825563873638097, 0.2638552111684774, 0.08935331930742114
0.7264840182648402, 0.7946542997665907, 0.301885163848726, 0.10211465568225098
0.7295091324200913, 0.7501513984167021, 0.3035179945028995, 0.10048017462656283
0.7606735159817352, 0.750628736395746, 0.26925306574497204, 0.09436367997600403
0.7054794520547946, 0.8585080465176951, 0.3232110851035827, 0.10667986014263231
0.7346461187214612, 0.7937580314956044, 0.27545330689663017, 0.09838066883683382
0.7583904109589041, 0.6528927175634324, 0.2646220469514129, 0.09114617076912741
0.8244292237442923, 0.537294973342756, 0.17531008395657718, 0.0752083120169483
0.8333333333333334, 0.5441058006682941, 0.16168943447315937, 0.07239346456231811
0.7821917808219178, 0.6062619879478738, 0.22461826211655087, 0.08883959155310318
0.7828196347031964, 0.6168706793440655, 0.23125243679419882, 0.08853727464767208
0.8501712328767124, 0.4848171611067724, 0.14709945241659284, 0.06771153866878162
0.8252853881278539, 0.5346050896392136, 0.1653049048651352, 0.07477968373777215
0.7808789954337899, 0.5941167374124504, 0.23671288601431417, 0.08933957370585538
0.8222602739726027, 0.4772714013699309, 0.1884866750593446, 0.07734828393557198
0.7925228310502284, 0.5794387232085246, 0.21901812586453795, 0.08699524086287541
0.8304794520547946, 0.4605064194383005, 0.17972672464793327, 0.07609864152881404
0.8459474885844749, 0.4755357229560412, 0.15397507302765534, 0.07232310505724217
0.8033105022831051, 0.5229719668576286, 0.215461041143887, 0.08304815503797502
0.7969178082191781, 0.5357216912282942, 0.22040523521635477, 0.08830166483779678
0.7941780821917809, 0.608146140169667, 0.22608781871199357, 0.08579393632939965
0.8503424657534246, 0.41035455131964954, 0.1565194274508549, 0.06795292005907819
0.8516552511415525, 0.39728694020384564, 0.15574770944491967, 0.06891935112957387
0.8819063926940639, 0.36436346954890403, 0.11505585356221996, 0.05862082967996371
0.7978881278538813, 0.5512591133951598, 0.21278095970595726, 0.08731080396575873
0.8108447488584475, 0.528457683912359, 0.20114020520051265, 0.079939244698475
0.8897831050228311, 0.35103034360887647, 0.11434417203475433, 0.05946088940730187
0.8849315068493151, 0.3642070843566121, 0.12116209193952107, 0.06212577735502888
0.8722031963470319, 0.35695424209177823, 0.13477118632961738, 0.0651675755446373
0.8841324200913242, 0.36071200054168134, 0.11488949448109041, 0.058923184538431796
0.8890410958904109, 0.3615242477322075, 0.10462887256456728, 0.058301936211532616
0.8696347031963471, 0.3889094968066715, 0.12933511477818851, 0.06695838832524742
0.8570776255707763, 0.38538720577401875, 0.15400071113903246, 0.06875792249607306
0.8986872146118722, 0.3156724432552952, 0.10987835317633037, 0.05922175412530339
0.8363584474885845, 0.4359151393246888, 0.176225023862843, 0.07598771186437238
0.889554794520548, 0.3146118950613203, 0.11829643692445799, 0.05845199365487834
0.8953767123287671, 0.308082026121399, 0.09898885994376559, 0.05573388063134233
0.841324200913242, 0.40361302561593376, 0.16710628766554575, 0.07352438070074767
0.8690068493150684, 0.3432768214866858, 0.13691371312125722, 0.06532172613453774
0.9001141552511416, 0.2959148034868886, 0.10403266427211298, 0.055243394395115886
0.8922945205479452, 0.31985035657226324, 0.12137907802428524, 0.05868068117111724
0.8692922374429224, 0.33616422300249277, 0.1427049605427116, 0.06514082960701652
0.9036529680365297, 0.29446686945359124, 0.1006326509859068, 0.05535691959290759
0.9212899543378995, 0.2592683469819702, 0.07935831140447944, 0.05060205729958919
0.8973744292237443, 0.2872403615609223, 0.11214214132664019, 0.05889143154068836
0.9030821917808219, 0.29711918793059694, 0.09918112301206379, 0.05607988754039174
0.8943493150684931, 0.30295742871999604, 0.10821606428475113, 0.05603947935943569
0.8551369863013699, 0.3646716328265403, 0.15424738640965965, 0.06819080060105395
0.8264269406392694, 0.507062838884954, 0.18520093996280715, 0.08104003703049653
0.9158675799086758, 0.256107842530726, 0.08307268988694222, 0.048333044381743955
0.9289954337899543, 0.23492576092327191, 0.06608796064397568, 0.04496486238669775
0.9259703196347032, 0.2393988992100633, 0.07936402029970825, 0.0488319682638013
0.8243721461187214, 0.48741663916508393, 0.18880305011083703, 0.07974734696959837
0.8549086757990868, 0.36509317256066126, 0.162499640808369, 0.06956866056677487
0.9010844748858448, 0.28776553142948724, 0.10476284115776574, 0.05421622362581873
0.8965753424657534, 0.3077840270026766, 0.11603248134975326, 0.05516714544890816
0.8743721461187215, 0.3178753059253598, 0.13121235354724603, 0.06358276490631494
0.8888127853881278, 0.3026086854020699, 0.12211203197497893, 0.059380142293235544
0.8838470319634704, 0.317551323517898, 0.12710939161379722, 0.05703319513474629
0.8853310502283105, 0.32773123792908604, 0.11949768522505941, 0.06279984275382725
0.8730593607305936, 0.31694664840680703, 0.13578286231240255, 0.06187001727270665
0.9146118721461187, 0.2581607036357671, 0.09177319872315172, 0.05059137021632241
0.8638127853881279, 0.33630841829083497, 0.14780420407364941, 0.06658051429928577
