acuracia,loss,frr,fpr
0.09491773796043429, 2.3040617249803335
0.10504229667621395, 2.4151077760589565, 0.9026138420518844, 0.4573150666453187
0.128355425298075, 2.449390215344252, 0.8737111481360434, 0.4227476391138222
0.16405781655898222, 2.4259398855328014, 0.8517849140093963, 0.33075985646259487
0.14427496169986012, 2.382459767009451, 0.8877071315354496, 0.34217149335580754
0.176846732831546, 2.521252167714807, 0.8702438940846496, 0.27255297692664643
0.1637247718643842, 2.9784663611993096, 0.8493572340830873, 0.32361739495506187
0.17218410710717377, 2.4653943037078374, 0.8510503518769607, 0.29756953521196916
0.2079531073070006, 2.3407248159335645, 0.8299410885939441, 0.22020630305830857
0.1171651235595817, 2.2499569564023516, 0.873285720555146, 0.3962990093352033
0.12775594484779856, 2.2636805498837425, 0.8769796727361376, 0.392986707751399
0.1150336375141544, 2.552681337252199, 0.8862856452282306, 0.39193561599465376
0.14933724105774995, 2.2122904789532747, 0.8707089203854552, 0.2965927837090099
0.13581562645707054, 2.6397631706843994, 0.8591319543178979, 0.35743428196429805
0.16665556517684674, 2.1779794244439725, 0.877634906981078, 0.2648387508511814
0.1988942916139346, 2.1571105682722043, 0.8612573282445506, 0.24415564822917962
0.23472990075268102, 2.1239517789244977, 0.804178417376041, 0.21705767835021703
0.1655232132152135, 2.2541640717510156, 0.8463549478386796, 0.3101002986877413
0.15606474388862984, 2.5277499559757306, 0.851022324320903, 0.3335953142037166
0.1773796043429028, 2.3078009991009627, 0.8779010970681391, 0.33142739595019355
0.1723839339239326, 2.5527906483116802, 0.8860255400062315, 0.3080815632101951
0.1410777326317192, 2.2144654896419227, 0.8731797569207626, 0.37070281416234124
0.17804569373209886, 2.287084730923045, 0.8373185761138245, 0.32407571862393314
0.1683873975887564, 2.197935868165546, 0.8460369391699875, 0.33853150976392565
0.15133550922533803, 2.5134814896971367, 0.8538061124281316, 0.3362573925087399
0.16106041430760007, 2.4501304473135637, 0.8339135572982247, 0.33646231129836035
0.1679211350163192, 2.418819146034664, 0.8307910651050863, 0.2808940752103267
0.20895224139079466, 2.175425784970429, 0.818133787655424, 0.23982340686493314
0.19356557650036635, 2.4757510217845, 0.8579013421363897, 0.24874124543804105
0.16772130819956038, 2.3315032134166938, 0.8440358251645179, 0.3251905100410584
0.17371611270232465, 2.3807709434718016, 0.8745635518166639, 0.32177962037550184
0.16585625790981148, 2.4046727777488193, 0.8344142513964536, 0.33692623164329966
0.15386664890428295, 2.6195417172203834, 0.8506666847240746, 0.3523270371004924
0.16765469926064078, 2.559898217067183, 0.8781540229793006, 0.3443117840467716
0.14667288350096583, 2.4699082044251934, 0.8542078775006242, 0.361384037595836
0.18390728035702392, 2.4799921857455516, 0.8234363603350386, 0.2851040730031304
0.17618064344234996, 2.4172105919685114, 0.8370392381471371, 0.31357128089005903
0.1796443082661693, 2.3584943615539813, 0.8400629998352998, 0.2889133438387176
0.1853726770132552, 2.3018375646144555, 0.8133301789735169, 0.2756544278643684
0.1902351295543862, 2.5457339387250313, 0.8360419410998858, 0.27045050436279044
0.1683873975887564, 2.861193852906445, 0.8365539061373536, 0.2975159232401447
0.20402317991074403, 2.237323447832664, 0.7965788287492577, 0.28672885331988607
0.1878372077532805, 2.3798116593312306, 0.8191414102390423, 0.2841500431133447
0.145806967295011, 2.166629737090328, 0.8454828032638343, 0.3530033897394985
0.1703190568174249, 2.180284480985696, 0.8568446561018623, 0.3019361719285718
0.18164257643375742, 2.50796060424606, 0.873633496458973, 0.3005510781579765
0.1749150736028775, 2.526044178285359, 0.8421339053348401, 0.3331290392194419
0.1685206154665956, 2.7531375387086863, 0.8355073769060531, 0.3360676119476754
0.15626457070538866, 2.305042355142999, 0.9041756113916785, 0.3795650885750882
0.17391593951908346, 2.376925393082447, 0.8315653077436165, 0.28554150098704123
0.11703190568174249, 2.51433510284218, 0.8735068105967783, 0.3399759921916056
0.12968760407646707, 2.260899067989063, 0.8817697220960552, 0.33793547188577705
0.1789782188769733, 2.417581855508335, 0.8363268477260158, 0.32526217150796255
0.1769799507093852, 2.485228404534742, 0.8410561265159291, 0.3287032737992768
0.18077666022780256, 2.507837773965406, 0.8749463576465322, 0.33585519381408124
0.1521348164923733, 2.5699519842460106, 0.8425397198759337, 0.35593428704559826
0.17298341437420903, 2.531015204242265, 0.8279408511095514, 0.327879901909145
0.1701858389395857, 2.386755282140577, 0.8115944121554964, 0.2923201358674123
0.1795110903883301, 2.2378128419898777, 0.8782213258937844, 0.33946487982137363
0.1656564310930527, 2.2337389960324256, 0.8377113120513897, 0.3363882823936069
0.18217544794511423, 2.234454722290297, 0.8757805950674739, 0.3356838179733841
0.21301538666489042, 2.3200205935951015, 0.8370674501217733, 0.25750364135424963
0.17391593951908346, 2.200832755149725, 0.8315104400600362, 0.33150602854512157
0.18090987810564177, 2.2171018562651663, 0.8768001270411118, 0.3361340817459025
0.17638047025910877, 2.138144679273746, 0.8813829449757111, 0.34031866305940717
0.17125158196229934, 2.275554636654987, 0.8326791410027837, 0.3312163562026606
0.17971091720508892, 2.2640612324700875, 0.8661876915239809, 0.27878856805638924
0.17318324119096784, 2.1598816105441694, 0.8811439026218121, 0.2935457717942776
0.17644707919802838, 2.4285103239479846, 0.8816063513391545, 0.3450114213606378
0.17305002331312863, 2.7487953042893487, 0.8429627659455369, 0.34492075389853616
0.17937787251049092, 2.495564762656506, 0.8740414658373208, 0.33383698081029933
0.1836408446013455, 2.167431867647511, 0.8739763167412026, 0.3295861405689758
