acuracia,loss,frr,fpr, removed, n_clf, tp_removed
0.06636921360847742, 2.309387808019819
0.16954824316787506, 2.2407394514183148, 0.8951570524725494, 0.4581666384995517, 0,0, 0
0.285369027700316, 2.144309049657473, 0.7864384171234031, 0.39492967397490997, 0,0, 0
0.23145566090351366, 2.1080528531271323, 0.8406517431887317, 0.41541176752948467, 0,0, 0
0.3673545268637293, 1.95754429670842, 0.7021752460857851, 0.25925381181872614, 0,0, 0
0.3264547313627068, 2.080378197446579, 0.7227624218005514, 0.21852746948537757, 0,0, 0
0.31344116006692696, 2.0871103540170943, 0.7599325228397208, 0.2801433592275451, 0,0, 0
0.2660345789180145, 2.3745939347946328, 0.806077150824568, 0.38743739677444045, 0,0, 0
0.45659044432050566, 1.6990007515286818, 0.671805791434181, 0.19370926609495326, 0,0, 0
0.6594162483733036, 1.4110656666224344, 0.404259776335171, 0.1292701678303349, 0,0, 0
0.6042015244469232, 1.3044106591188858, 0.5171131867074573, 0.15512957115503595, 0,0, 0
0.694366982710541, 1.2108353233575366, 0.3665162378599526, 0.11236985166419794, 0,0, 0
0.5766871165644172, 1.3516013580224653, 0.4586303035473634, 0.12561374153321483, 0,0, 0
0.6553262688232013, 1.0751780615700504, 0.46292109663469544, 0.13059520277578224, 0,0, 0
0.7079382784904257, 0.9764092867217645, 0.37802430383680236, 0.10508059382785229, 0,0, 0
0.7345231455660903, 0.8825469740005398, 0.39088224404030086, 0.11757637243351504, 0,0, 0
0.7153746049451571, 0.8634481796294279, 0.3958008946731616, 0.13147746828532988, 0,0, 0
0.7025469418107455, 0.884268472547712, 0.39607154163276087, 0.12421325804771237, 0,0, 0
0.7189068600111544, 0.8484056294552631, 0.3611002246467075, 0.10698887031375116, 0,0, 0
0.7495817066369214, 0.7645118626717254, 0.3429341323946212, 0.10786062377384584, 0,0, 0
0.7293177170477784, 0.8229009870413451, 0.31958642193331216, 0.11662814863761531, 0,0, 0
0.7276445435954638, 0.8017030447870339, 0.3721552090299694, 0.12045594109408662, 0,0, 0
0.8079568693065625, 0.6301410759871663, 0.2650780881113872, 0.08618821962493754, 0,0, 0
0.8191113589886596, 0.569039777911376, 0.2696707271426624, 0.08901340415654493, 0,0, 0
0.812790481502138, 0.5694261082705352, 0.2779469125102281, 0.08711862752276116, 0,0, 0
0.7964305633017289, 0.5919318274501142, 0.29540992944167044, 0.09196015526107928, 0,0, 0
0.7661275329986986, 0.692882131792364, 0.32121162501230427, 0.09923524689979876, 0,0, 0
0.7994050938836215, 0.5995619474958744, 0.2907185270823475, 0.09610723240221428, 0,0, 0
0.8458821342256925, 0.4898563889909271, 0.23226997686100073, 0.08399690036655443, 0,0, 0
0.8168804610522402, 0.5610239619758528, 0.24035656831544128, 0.08022540281039305, 0,0, 0
0.8445807770961146, 0.47920715626790644, 0.2387413637552039, 0.07781145374410826, 0,0, 0
